property_type,region,area_m2,price_usd,state,lat,lon
apartment,Southeast,70.0,78012.85,Minas Gerais,-19.911192,-43.974663
apartment,Southeast,81.0,125569.49,Minas Gerais,-19.87273,-43.957291
house,Southeast,107.0,124820.57,Minas Gerais,-19.921909,-43.977829
apartment,Southeast,70.0,168507.77,Minas Gerais,-19.974264,-43.940655
apartment,Southeast,70.0,85502.09,Minas Gerais,-18.913077,-48.253524
apartment,Southeast,90.0,96735.94,Minas Gerais,-19.961142,-43.965134
apartment,Southeast,83.0,118579.54,Minas Gerais,-19.84436,-43.939278
apartment,Southeast,85.0,118579.54,Minas Gerais,-19.911783,-43.913429
apartment,Southeast,79.0,349933.22,Minas Gerais,-19.938793,-43.932907
apartment,Southeast,76.0,107657.74,Minas Gerais,-19.980564,-43.977825
apartment,Southeast,116.0,221556.51,Minas Gerais,-19.935669,-43.940399
apartment,Southeast,120.0,216875.74,Minas Gerais,-19.950899,-43.95536
apartment,Southeast,75.0,122948.26,Minas Gerais,-19.855978,-43.955601
apartment,Southeast,117.0,248080.88,Minas Gerais,-19.992081,-43.927385
apartment,Southeast,100.0,121700.05,Minas Gerais,-19.921827,-43.954567
apartment,Southeast,126.0,209074.45,Minas Gerais,-19.973309,-43.970669
house,Southeast,180.0,287087.31,Minas Gerais,-19.863733,-43.952255
apartment,Southeast,110.0,296448.85,Minas Gerais,-19.951347,-43.927915
apartment,Southeast,63.0,117019.28,Minas Gerais,-19.950008,-43.938229
apartment,Southeast,80.0,102976.97,Minas Gerais,-19.868444,-43.931419
apartment,Southeast,90.0,113898.77,Minas Gerais,-19.898773,-43.931648
apartment,Southeast,142.0,187230.85,Minas Gerais,-19.951384,-43.956963
apartment,Southeast,130.0,227797.54,Minas Gerais,-19.919079,-43.944191
house,Southeast,171.0,436871.99,Minas Gerais,-19.949953,-43.936035
apartment,Southeast,85.0,365100.16,Minas Gerais,-19.921211,-43.926987
apartment,Southeast,60.0,99425.54,Minas Gerais,-21.7878811,-46.568951
apartment,Southeast,125.0,268364.22,Minas Gerais,-19.938574,-43.960453
apartment,Southeast,180.0,265243.71,Minas Gerais,-19.938253,-43.935932
apartment,Southeast,130.0,249641.14,Minas Gerais,-19.930971,-43.94487
apartment,Southeast,95.0,193471.88,Minas Gerais,-19.956665,-43.938538
house,Southeast,236.0,374461.71,Minas Gerais,-20.108986,-43.905514
apartment,Southeast,80.0,99856.45,Minas Gerais,-19.930571,-43.913094
apartment,Southeast,63.0,88934.65,Minas Gerais,-19.930971,-43.94487
apartment,Southeast,110.0,224677.02,Minas Gerais,-19.956026,-43.933781
apartment,Southeast,150.0,215315.48,Minas Gerais,-19.942211,-43.957344
apartment,Southeast,115.0,249641.14,Minas Gerais,-19.925079,-43.96394
apartment,Southeast,140.0,224677.02,Minas Gerais,-19.938009,-43.958969
apartment,Southeast,90.0,118579.54,Minas Gerais,-19.852413,-43.932911
house,Southeast,220.0,218435.99,Minas Gerais,-19.973692,-44.208012
apartment,Southeast,110.0,154465.45,Minas Gerais,-19.944471,-43.950581
apartment,Southeast,55.0,85814.14,Minas Gerais,-19.939812,-43.97123
apartment,Southeast,98.0,171628.28,Minas Gerais,-19.875216,-43.935848
apartment,Southeast,135.0,215315.48,Minas Gerais,-19.942538,-43.9417
apartment,Southeast,80.0,115459.02,Minas Gerais,-19.935434,-43.980824
apartment,Southeast,130.0,299569.36,Minas Gerais,-19.939054,-43.919888
apartment,Southeast,68.0,180989.82,Minas Gerais,-19.974264,-43.940655
apartment,Southeast,115.0,131061.59,Minas Gerais,-19.970627,-43.972694
apartment,Southeast,102.0,168507.77,Minas Gerais,-19.971212,-43.959175
apartment,Southeast,80.0,101416.71,Minas Gerais,-19.876839,-44.00005
apartment,Southeast,130.0,215315.48,Minas Gerais,-19.950008,-43.938229
apartment,Southeast,85.0,120139.79,Minas Gerais,-19.862173,-43.950129
apartment,Southeast,100.0,195656.24,Minas Gerais,-19.976591,-43.968025
apartment,Southeast,145.0,185670.59,Minas Gerais,-19.904825,-43.930565
apartment,Southeast,120.0,99425.54,Minas Gerais,-21.8038184,-46.5152335
apartment,Southeast,165.0,340136.05,Minas Gerais,-19.886295,-43.924843
apartment,Southeast,131.0,127941.08,Minas Gerais,-19.90064,-43.917446
apartment,Southeast,164.0,142919.55,Minas Gerais,-19.872746,-43.940617
apartment,Southeast,120.0,193471.88,Minas Gerais,-19.884396,-43.924484
apartment,Southeast,120.0,165387.25,Minas Gerais,-19.869539,-43.916245
apartment,Southeast,79.0,117019.28,Minas Gerais,-19.973635,-43.961685
apartment,Southeast,95.0,137302.62,Minas Gerais,-19.965567,-43.950832
apartment,Southeast,85.0,149784.68,Minas Gerais,-19.978537,-43.972641
apartment,Southeast,58.0,78012.85,Minas Gerais,-19.962135,-43.974659
apartment,Southeast,107.0,196592.39,Minas Gerais,-19.975042,-43.96283
apartment,Southeast,105.0,143543.65,Minas Gerais,-19.961142,-43.965134
apartment,Southeast,140.0,483679.71,Minas Gerais,-19.934652,-43.932949
house,Southeast,120.0,154661.95,Minas Gerais,-19.83222,-43.99287
apartment,Southeast,80.0,152905.19,Minas Gerais,-19.919086,-43.972435
apartment,Southeast,90.0,142264.24,Minas Gerais,-19.912947,-43.984196
apartment,Southeast,85.0,120139.79,Minas Gerais,-19.931278,-43.952976
apartment,Southeast,83.0,155713.66,Minas Gerais,-19.94981,-43.943324
apartment,Southeast,90.0,110472.82,Minas Gerais,-21.7978269,-46.5686368
apartment,Southeast,68.0,92055.17,Minas Gerais,-19.954792,-43.977425
apartment,Southeast,90.0,124820.57,Minas Gerais,-19.885065,-43.922215
apartment,Southeast,130.0,280846.28,Minas Gerais,-19.930576,-43.923805
apartment,Southeast,174.0,234038.56,Minas Gerais,-19.944925,-43.93055
apartment,Southeast,109.0,277725.76,Minas Gerais,-19.938972,-43.92263
house,Southeast,220.0,236411.84,Minas Gerais,-19.841803,-43.988926
apartment,Southeast,95.0,296448.85,Minas Gerais,-19.936567,-43.942039
apartment,Southeast,120.0,265243.71,Minas Gerais,-19.950899,-43.95536
apartment,Southeast,58.0,87374.39,Minas Gerais,-19.922323,-43.904324
apartment,Southeast,156.0,149784.68,Minas Gerais,-19.929073,-43.928181
apartment,Southeast,69.0,190351.36,Minas Gerais,-19.937283,-43.918285
apartment,Southeast,97.0,156025.71,Minas Gerais,-19.971008,-43.968487
apartment,Southeast,108.0,143543.65,Minas Gerais,-18.926039,-48.269848
apartment,Southeast,73.0,131061.59,Minas Gerais,-20.108986,-43.905514
apartment,Southeast,85.0,85221.89,Minas Gerais,-21.7897151581,-46.5860849497
apartment,Southeast,63.0,93615.42,Minas Gerais,-19.933216,-43.979431
apartment,Southeast,107.0,219608.68,Minas Gerais,-19.942211,-43.957344
apartment,Southeast,80.0,109217.99,Minas Gerais,-19.941496,-43.922215
apartment,Southeast,190.0,305810.39,Minas Gerais,-19.943445,-43.954422
apartment,Southeast,170.0,215315.48,Minas Gerais,-19.960369,-43.948536
apartment,Southeast,100.0,171628.28,Minas Gerais,-19.95008,-43.955551
apartment,Southeast,60.0,85814.14,Minas Gerais,-19.975847,-43.964451
apartment,Southeast,96.0,205953.94,Minas Gerais,-19.943684,-43.951855
apartment,Southeast,130.0,171628.28,Minas Gerais,-19.979595,-43.966721
apartment,Southeast,65.0,87374.39,Minas Gerais,-19.980564,-43.977825
apartment,Southeast,70.0,124820.57,Minas Gerais,-19.925079,-43.96394
apartment,Southeast,88.0,137302.62,Minas Gerais,-19.873398,-43.939411
apartment,Southeast,55.0,87374.39,Minas Gerais,-19.978537,-43.972641
apartment,Southeast,102.0,131061.59,Minas Gerais,-19.897053,-43.919765
apartment,Southeast,68.0,165387.25,Minas Gerais,-19.941578,-43.930614
apartment,Southeast,100.0,131061.59,Minas Gerais,-19.943756,-43.932953
apartment,Southeast,154.0,227797.54,Minas Gerais,-19.89476,-43.931461
apartment,Southeast,85.0,112338.51,Minas Gerais,-19.882279,-43.924693
apartment,Southeast,230.0,390064.28,Minas Gerais,-21.777807,-43.341039
apartment,Southeast,150.0,265243.71,Minas Gerais,-19.972874,-43.971378
apartment,Southeast,85.0,248080.88,Minas Gerais,-19.943398,-43.941143
apartment,Southeast,57.0,107345.69,Minas Gerais,-19.921909,-43.977829
apartment,Southeast,210.0,464956.62,Minas Gerais,-19.936867,-43.95586
apartment,Southeast,165.0,143543.65,Minas Gerais,-19.972639,-43.97134
apartment,Southeast,55.0,263872.24,Minas Gerais,-19.930971,-43.94487
apartment,Southeast,104.0,255882.16,Minas Gerais,-20.108986,-43.905514
apartment,Southeast,120.0,343256.56,Minas Gerais,-19.921211,-43.926987
apartment,Southeast,69.0,149784.68,Minas Gerais,-19.949526,-43.958916
apartment,Southeast,162.0,202833.42,Minas Gerais,-19.937094,-43.948326
apartment,Southeast,90.0,118579.54,Minas Gerais,-19.884396,-43.924484
apartment,Southeast,127.0,200337.01,Minas Gerais,-19.931261,-43.913265
apartment,Southeast,89.0,149784.68,Minas Gerais,-19.944796,-43.930565
apartment,Southeast,69.0,109217.99,Minas Gerais,-19.958302,-43.937965
apartment,Southeast,136.0,127941.08,Minas Gerais,-19.876839,-44.00005
apartment,Southeast,160.0,296448.85,Minas Gerais,-19.952074,-43.949013
apartment,Southeast,126.0,234038.56,Minas Gerais,-19.976994,-43.974663
apartment,Southeast,60.0,87062.34,Minas Gerais,-19.925079,-43.96394
apartment,Southeast,198.0,249641.14,Minas Gerais,-19.946831,-43.954407
apartment,Southeast,140.0,199712.91,Minas Gerais,-19.939356,-43.945225
apartment,Southeast,158.0,499282.28,Minas Gerais,-19.946577,-43.937794
house,Southeast,165.0,430630.96,Minas Gerais,-20.108986,-43.905514
apartment,Southeast,126.0,209074.45,Minas Gerais,-19.970627,-43.972694
apartment,Southeast,95.0,89956.44,Minas Gerais,-21.8062703,-46.565324
apartment,Southeast,90.0,112338.51,Minas Gerais,-19.930571,-43.913094
apartment,Southeast,198.0,468077.13,Minas Gerais,-19.930347,-43.951336
apartment,Southeast,102.0,131061.59,Minas Gerais,-19.978519,-43.977764
apartment,Southeast,70.0,99856.45,Minas Gerais,-19.911192,-43.974663
apartment,Southeast,180.0,499282.28,Minas Gerais,-19.9519,-43.9352
apartment,Southeast,140.0,230918.05,Minas Gerais,-19.958302,-43.937965
apartment,Southeast,60.0,106097.48,Minas Gerais,-19.855978,-43.955601
apartment,Southeast,70.0,152593.14,Minas Gerais,-19.915682,-43.923225
apartment,Southeast,70.0,85814.14,Minas Gerais,-19.882126,-43.931755
apartment,Southeast,117.0,268364.22,Minas Gerais,-20.108986,-43.905514
apartment,Southeast,135.0,343256.56,Minas Gerais,-19.892237,-43.927166
apartment,Southeast,100.0,112338.51,Minas Gerais,-19.956665,-43.938538
apartment,Southeast,135.0,405666.85,Minas Gerais,-20.108986,-43.905514
apartment,Southeast,160.0,255655.93,Minas Gerais,-19.907252,-43.938504
apartment,Southeast,65.0,99856.45,Minas Gerais,-19.980564,-43.977825
apartment,Southeast,175.0,514884.85,Minas Gerais,-19.95171,-43.949955
apartment,Southeast,140.0,184110.34,Minas Gerais,-19.938866,-43.959209
apartment,Southeast,205.0,374461.71,Minas Gerais,-19.953962,-43.937527
apartment,Southeast,75.0,78012.85,Minas Gerais,-19.941496,-43.922215
apartment,Southeast,90.0,129501.34,Minas Gerais,-19.948592,-43.944819
apartment,Southeast,210.0,187230.85,Minas Gerais,-19.953962,-43.937527
apartment,Southeast,100.0,187230.85,Minas Gerais,-19.944574,-43.945984
house,Southeast,165.0,115459.02,Minas Gerais,-21.8026831,-46.5474655
apartment,Southeast,110.0,109217.99,Minas Gerais,-19.910908,-43.960365
apartment,Southeast,80.0,149784.68,Minas Gerais,-19.891529,-43.931755
apartment,Southeast,120.0,277725.76,Minas Gerais,-19.930971,-43.94487
apartment,Southeast,65.0,81133.37,Minas Gerais,-19.871264,-43.938911
apartment,Southeast,160.0,492105.09,Minas Gerais,-19.939644,-43.956642
apartment,Southeast,55.0,90494.91,Minas Gerais,-19.922779,-43.939636
apartment,Southeast,94.0,221556.51,Minas Gerais,-19.936342,-43.954357
apartment,Southeast,180.0,421269.42,Minas Gerais,-19.948219,-43.955166
apartment,Southeast,185.0,499282.28,Minas Gerais,-20.108986,-43.905514
apartment,Southeast,83.0,134182.11,Minas Gerais,-19.975557,-43.972103
apartment,Southeast,70.0,96735.94,Minas Gerais,-19.9713,-43.969574
apartment,Southeast,75.0,162266.74,Minas Gerais,-19.943398,-43.941143
apartment,Southeast,100.0,152905.19,Minas Gerais,-19.971008,-43.968487
apartment,Southeast,67.0,234038.56,Minas Gerais,-19.926346,-43.925022
apartment,Southeast,75.0,96735.94,Minas Gerais,-19.896055,-43.934376
apartment,Southeast,80.0,149784.68,Minas Gerais,-19.958302,-43.937965
apartment,Southeast,80.0,151505.58,Minas Gerais,-21.7806158,-46.5668298
apartment,Southeast,105.0,202833.42,Minas Gerais,-19.948112,-43.943111
apartment,Southeast,140.0,140423.14,Minas Gerais,-19.958302,-43.937965
apartment,Southeast,120.0,102976.97,Minas Gerais,-19.917564,-43.939598
apartment,Southeast,85.0,162266.74,Minas Gerais,-19.942406,-43.945946
apartment,Southeast,156.0,268364.22,Minas Gerais,-19.973309,-43.970669
apartment,Southeast,137.0,185670.59,Minas Gerais,-19.89893,-43.924671
apartment,Southeast,200.0,249641.14,Minas Gerais,-19.976591,-43.968025
apartment,Southeast,84.0,109217.99,Minas Gerais,-19.872517,-43.915337
apartment,Southeast,140.0,265243.71,Minas Gerais,-19.944471,-43.950581
house,Southeast,250.0,374461.71,Minas Gerais,-19.889778,-43.921898
apartment,Southeast,178.0,421269.42,Minas Gerais,-19.930971,-43.94487
apartment,Southeast,95.0,277725.76,Minas Gerais,-19.944925,-43.93055
apartment,Southeast,132.0,212194.96,Minas Gerais,-19.932636,-43.971794
apartment,Southeast,135.0,171628.28,Minas Gerais,-19.922459,-43.946449
apartment,Southeast,145.0,305810.39,Minas Gerais,-19.860844,-43.966599
apartment,Southeast,60.0,87374.39,Minas Gerais,-19.919888,-43.911907
house,Southeast,200.0,165387.25,Minas Gerais,-19.868771,-43.917431
apartment,Southeast,135.0,370717.09,Minas Gerais,-19.975822,-43.94265
apartment,Southeast,150.0,184110.34,Minas Gerais,-19.931736,-43.963066
apartment,Southeast,90.0,199712.91,Minas Gerais,-19.948599,-43.944378
apartment,Southeast,80.0,93615.42,Minas Gerais,-19.953661,-43.969364
apartment,Southeast,180.0,305810.39,Minas Gerais,-19.87162,-43.917953
apartment,Southeast,80.0,118579.54,Minas Gerais,-19.938866,-43.959209
apartment,Southeast,93.0,78909.15,Minas Gerais,-21.779025,-43.339164
apartment,Southeast,78.0,74892.34,Minas Gerais,-19.961142,-43.965134
apartment,Southeast,68.0,95175.68,Minas Gerais,-19.885653,-43.909962
apartment,Southeast,65.0,121700.05,Minas Gerais,-19.924851,-43.911072
apartment,Southeast,86.0,118579.54,Minas Gerais,-19.944796,-43.930565
apartment,Southeast,146.0,153055.29,Minas Gerais,-19.950031,-43.944302
apartment,Southeast,110.0,121700.05,Minas Gerais,-19.946831,-43.954407
apartment,Southeast,95.0,156025.71,Minas Gerais,-19.948112,-43.943111
apartment,Southeast,134.0,290207.82,Minas Gerais,-19.88798,-43.923397
apartment,Southeast,130.0,168507.77,Minas Gerais,-19.943165,-43.920204
apartment,Southeast,75.0,96735.94,Minas Gerais,-19.890194,-43.906178
apartment,Southeast,70.0,92055.17,Minas Gerais,-19.922491,-43.91457
apartment,Southeast,78.0,146664.17,Minas Gerais,-19.928936,-43.935802
apartment,Southeast,64.0,146664.17,Minas Gerais,-19.945335,-43.93647
apartment,Southeast,59.0,78012.85,Minas Gerais,-19.930971,-43.94487
apartment,Southeast,160.0,433751.48,Minas Gerais,-19.945601,-43.920067
apartment,Southeast,77.0,162800.34,Minas Gerais,-19.950008,-43.938229
house,Southeast,105.0,88378.25,Minas Gerais,-21.842779,-46.580264
apartment,Southeast,109.0,171628.28,Minas Gerais,-19.975847,-43.964451
apartment,Southeast,170.0,312051.42,Minas Gerais,-19.950022,-43.926086
apartment,Southeast,140.0,113629.19,Minas Gerais,-21.7870273,-46.5839907
apartment,Southeast,193.0,273044.99,Minas Gerais,-18.933544,-48.288593
apartment,Southeast,177.0,293328.34,Minas Gerais,-19.944889,-43.951225
apartment,Southeast,110.0,143543.65,Minas Gerais,-19.978752,-43.967831
apartment,Southeast,80.0,131061.59,Minas Gerais,-19.922459,-43.946449
apartment,Southeast,87.0,182550.08,Minas Gerais,-19.925079,-43.96394
house,Southeast,250.0,309323.9,Minas Gerais,-21.7996033,-46.5861129
apartment,Southeast,100.0,187230.85,Minas Gerais,-19.950031,-43.944302
apartment,Southeast,67.0,196592.39,Minas Gerais,-19.933561,-43.917446
apartment,Southeast,84.0,85814.14,Minas Gerais,-19.964918,-43.968246
apartment,Southeast,80.0,134182.11,Minas Gerais,-19.967096,-43.961552
apartment,Southeast,105.0,249641.14,Minas Gerais,-20.108986,-43.905514
apartment,Southeast,65.0,85814.14,Minas Gerais,-19.865444,-43.94529
apartment,Southeast,160.0,168507.77,Minas Gerais,-21.778897,-43.338366
apartment,Southeast,57.0,81133.37,Minas Gerais,-19.879841,-43.991804
apartment,Southeast,153.0,405666.85,Minas Gerais,-20.108986,-43.905514
apartment,Southeast,60.0,92055.17,Minas Gerais,-19.96529,-43.936523
apartment,Southeast,100.0,168507.77,Minas Gerais,-19.97974,-43.974335
apartment,Southeast,64.0,98296.19,Minas Gerais,-19.975557,-43.972103
apartment,Southeast,114.0,221556.51,Minas Gerais,-19.911358,-43.980663
house,Southeast,170.0,119941.92,Minas Gerais,-21.7949517,-46.5755661
apartment,Southeast,230.0,249641.14,Minas Gerais,-19.925392,-43.940102
apartment,Southeast,95.0,151344.94,Minas Gerais,-19.964045,-43.950996
apartment,Southeast,84.0,88378.25,Minas Gerais,-21.8000327,-46.5708655
apartment,Southeast,90.0,118579.54,Minas Gerais,-19.890777,-43.930932
house,Southeast,214.0,107316.45,Minas Gerais,-21.8137395,-46.4995799
apartment,Southeast,89.0,157818.31,Minas Gerais,-21.7827247,-46.5637274
apartment,Southeast,56.0,166841.41,Minas Gerais,-20.108986,-43.905514
apartment,Southeast,122.0,199712.91,Minas Gerais,-19.970627,-43.972694
apartment,Southeast,80.0,141983.39,Minas Gerais,-19.972874,-43.971378
apartment,Southeast,163.0,234038.56,Minas Gerais,-19.934837,-43.927746
apartment,Southeast,209.0,361324.34,Minas Gerais,-19.946684,-43.932388
apartment,Southeast,70.0,109217.99,Minas Gerais,-19.948112,-43.943111
apartment,Southeast,105.0,124820.57,Minas Gerais,-19.924053,-43.909245
apartment,Southeast,251.0,385071.45,Minas Gerais,-19.96794,-43.971496
apartment,Southeast,130.0,171628.28,Minas Gerais,-19.914555,-43.971767
apartment,Southeast,110.0,310491.16,Minas Gerais,-19.930576,-43.923805
apartment,Southeast,140.0,374461.71,Minas Gerais,-19.941574,-43.928361
apartment,Southeast,58.0,84253.88,Minas Gerais,-19.893802,-43.928107
apartment,Southeast,137.0,405666.85,Minas Gerais,-20.108986,-43.905514
apartment,Southeast,90.0,168507.77,Minas Gerais,-19.923254,-43.950832
apartment,Southeast,110.0,118579.54,Minas Gerais,-19.943071,-43.942486
house,Southeast,125.0,119941.92,Minas Gerais,-20.130468,-44.8844519
apartment,Southeast,120.0,198152.65,Minas Gerais,-19.931278,-43.952976
apartment,Southeast,250.0,405666.85,Minas Gerais,-19.936342,-43.954357
apartment,Southeast,135.0,143543.65,Minas Gerais,-19.944471,-43.950581
apartment,Southeast,85.0,205953.94,Minas Gerais,-19.9478,-43.952587
apartment,Southeast,143.0,265243.71,Minas Gerais,-19.953283,-43.96394
apartment,Southeast,176.0,202833.42,Minas Gerais,-19.855978,-43.955601
apartment,Southeast,105.0,343256.56,Minas Gerais,-19.930971,-43.94487
house,Southeast,140.0,131061.59,Minas Gerais,-19.845196,-43.936085
apartment,Southeast,110.0,182550.08,Minas Gerais,-19.896364,-43.925381
apartment,Southeast,68.0,202833.42,Minas Gerais,-20.108986,-43.905514
apartment,Southeast,200.0,202833.42,Minas Gerais,-19.904825,-43.930565
apartment,Southeast,130.0,123260.31,Minas Gerais,-19.930971,-43.94487
apartment,Southeast,110.0,155089.55,Minas Gerais,-19.960369,-43.948536
apartment,Southeast,110.0,185670.59,Minas Gerais,-19.917759,-43.92371
apartment,Southeast,105.0,118579.54,Minas Gerais,-19.933216,-43.979431
apartment,Southeast,114.0,181175.8,Minas Gerais,-19.939289,-43.969303
apartment,Southeast,115.0,174748.79,Minas Gerais,-19.929073,-43.928181
apartment,Southeast,70.0,84565.93,Minas Gerais,-18.913077,-48.253524
apartment,Southeast,163.0,452474.56,Minas Gerais,-19.937965,-43.955318
